date,zone,city,longitude,latitude,temperature,proj_temp,sq_err_temp,pm10,proj_pm10,sq_err_pm10,pm2_5,proj_pm25,sq_err_pm25,smog,proj_smog,sq_err_smog
"February 24, 2021, 04:00 PM",164,Islamabad,73.0652,33.6938,17.3,14.44702434539795,8.139470085752004,387.0,284.2518310546875,10557.18622161448,305.67,231.128662109375,5556.411054524328,387.0,,
"February 24, 2021, 05:00 PM",164,Islamabad,73.0652,33.6938,16.2,13.079501152038574,9.737513060128581,409.12,298.8927917480469,12150.037439019445,320.39,240.73158264160156,6345.463456044791,409.12,,
"February 24, 2021, 06:00 PM",164,Islamabad,73.0652,33.6938,15.6,11.85953140258789,13.99110532822611,386.1,308.827880859375,5970.980396482948,303.25,247.18528747558594,3143.251990445191,386.1,308.827880859375,5970.980396482948
"February 24, 2021, 07:00 PM",164,Islamabad,73.0652,33.6938,15.7,10.870697975158691,23.322158047136355,325.87,313.3645324707031,156.3867181262986,258.27,250.0350799560547,67.81390813017197,325.87,313.3645324707031,156.3867181262986
"February 24, 2021, 08:00 PM",164,Islamabad,73.0652,33.6938,15.2,10.18083667755127,25.192000457414572,269.3,312.17816162109375,1838.536744004636,213.75,249.07177734375,1247.6279547214508,,312.17816162109375,
"February 24, 2021, 09:00 PM",164,Islamabad,73.0652,33.6938,14.9,9.837403297424316,25.62988537293019,204.12,305.33416748046875,10244.307698764376,162.35,244.34609985351562,6723.360391187706,,305.33416748046875,
"February 24, 2021, 10:00 PM",164,Islamabad,73.0652,33.6938,14.1,9.8642578125,17.941511878967283,137.91,293.2834167480469,24140.898631962253,110.62,236.1651153564453,15761.575989863159,,,
"February 24, 2021, 11:00 PM",164,Islamabad,73.0652,33.6938,14.0,10.26002025604248,13.987448485212553,114.24,276.83154296875,26436.009844958873,91.91,225.07135009765625,17731.94515983058,,,
"February 25, 2021, 12:00 AM",164,Islamabad,73.0652,33.6938,13.8,10.998167991638184,7.850262603080814,104.56,257.0837707519531,23263.50064439435,84.02,211.80593872070312,16329.246134731295,,,
"February 25, 2021, 01:00 AM",164,Islamabad,73.0652,33.6938,14.1,12.028844833374023,4.289683724241475,104.13,235.36956787109375,17223.824174991423,83.18,197.2578887939453,13013.764711683752,,,
"February 25, 2021, 02:00 AM",164,Islamabad,73.0652,33.6938,14.0,13.282258033752441,0.5151535301129115,139.22,213.1519775390625,5465.9373028364425,110.73,182.4037322998047,5137.123901784065,,,
"February 25, 2021, 03:00 AM",164,Islamabad,73.0652,33.6938,15.3,14.67342758178711,0.3925929952651504,185.9,191.92796325683594,36.33634102576406,148.65,168.24087524414062,383.80239283148177,,,
"February 25, 2021, 04:00 AM",164,Islamabad,73.0652,33.6938,18.7,16.107980728149414,6.718563905644838,138.08,173.12643432617188,1228.2525589786774,109.7,155.7196044921875,2117.8039976173636,,,
"February 25, 2021, 05:00 AM",164,Islamabad,73.0652,33.6938,21.5,17.48859214782715,16.09139295647401,134.66,158.01071166992188,545.2557354918258,103.46,145.67840576171875,1782.3937850611276,,,
"February 25, 2021, 06:00 AM",164,Islamabad,73.0652,33.6938,23.3,18.721595764160156,20.96178534675623,131.54,147.5927734375,257.69153503570584,98.85,138.78672790527344,1594.9422357798464,,,
"February 25, 2021, 07:00 AM",164,Islamabad,73.0652,33.6938,24.4,19.723384857177734,21.870729194074507,51.74,142.56398010253906,8248.99536166641,39.79,135.4993896484375,9160.287266876438,,,
"February 25, 2021, 08:00 AM",164,Islamabad,73.0652,33.6938,25.1,20.426105499267578,21.845289803976787,47.24,143.24847412109375,9217.627103060726,37.64,136.02561950683594,9679.730125743896,,,
"February 25, 2021, 09:00 AM",164,Islamabad,73.0652,33.6938,25.2,20.782285690307617,19.51619972206084,50.73,149.58082580566406,9771.485762461742,40.99,140.31471252441406,9865.398518057495,,,
"February 25, 2021, 10:00 AM",164,Islamabad,73.0652,33.6938,25.2,20.768062591552734,19.64206919239426,54.99,161.11097717285156,11261.661796120881,44.66,148.05947875976562,10691.452207791222,,,
"February 25, 2021, 11:00 AM",164,Islamabad,73.0652,33.6938,24.9,20.384809494018555,20.386945305304966,58.15,177.03465270996094,14133.560649968022,47.17,158.71725463867188,12442.790017424704,,,
"February 25, 2021, 12:00 PM",164,Islamabad,73.0652,33.6938,24.2,19.65906524658203,20.6200884347991,58.14,196.24847412109375,19073.950624056826,46.87,171.54681396484375,15544.307940424256,,,
"February 25, 2021, 01:00 PM",164,Islamabad,73.0652,33.6938,22.5,18.64069175720215,14.89426011292744,101.06,217.42515563964844,13540.849447039604,80.07,185.6588134765625,11148.997531388308,,,
"February 25, 2021, 02:00 PM",164,Islamabad,73.0652,33.6938,20.8,17.399511337280273,11.563323145285398,182.51,239.1039581298828,3202.87609680693,143.66,200.0764617919922,3182.8171611273146,,,
"February 25, 2021, 03:00 PM",164,Islamabad,73.0652,33.6938,19.6,16.020524978637695,12.812641428556681,264.29,259.7904357910156,20.24607807077337,207.1,213.80215454101562,44.918875491656436,,,
"February 25, 2021, 04:00 PM",164,Islamabad,73.0652,33.6938,18.2,14.598133087158203,12.97344525782449,320.62,278.05810546875,1811.5148660892492,249.75,225.8852996826172,569.5239212384913,320.62,,
"February 25, 2021, 05:00 PM",164,Islamabad,73.0652,33.6938,17.2,13.229691505432129,15.763349542037789,354.81,292.6456298828125,3864.4089120666745,275.44,235.48724365234375,1596.2227397751865,354.81,,
"February 25, 2021, 06:00 PM",164,Islamabad,73.0652,33.6938,16.0,12.008896827697754,15.928904531961052,329.19,302.54290771484375,710.0675272536337,256.51,241.9383544921875,212.33285280535193,329.19,302.54290771484375,710.0675272536337
"February 25, 2021, 07:00 PM",164,Islamabad,73.0652,33.6938,16.0,11.019375801086426,24.806617410803483,235.82,307.0595703125,5075.076378309633,186.6,244.7836456298828,3385.336618783782,,307.0595703125,
"February 25, 2021, 08:00 PM",164,Islamabad,73.0652,33.6938,15.7,10.329005241394043,28.847584696972653,205.43,305.87200927734375,10088.597227670007,163.31,243.8138885498047,6480.876071639374,,305.87200927734375,
"February 25, 2021, 09:00 PM",164,Islamabad,73.0652,33.6938,15.7,9.985269546508789,32.658144156059855,193.46,299.04547119140625,11148.291726711277,151.87,239.07980346679688,7605.549820717335,,,
"February 25, 2021, 10:00 PM",164,Islamabad,73.0652,33.6938,15.1,10.012044906616211,25.88728703229004,172.94,287.0295104980469,13016.416405683949,136.36,230.88861083984375,8935.658267310622,,,
"February 25, 2021, 11:00 PM",164,Islamabad,73.0652,33.6938,15.1,10.407946586608887,22.015365234115194,135.43,270.626953125,18278.216134283444,110.7,219.783203125,11899.145204010008,,,
"February 26, 2021, 12:00 AM",164,Islamabad,73.0652,33.6938,15.0,11.146438598632812,14.849935474107042,84.85,250.939453125,27585.706439361573,72.19,206.5049591064453,18040.508239766077,,,
"February 26, 2021, 01:00 AM",164,Islamabad,73.0652,33.6938,14.9,12.177637100219727,7.411259758100061,43.44,229.29197692871094,34540.957328310105,38.1,191.9435577392578,23667.840257872354,,,
"February 26, 2021, 02:00 AM",164,Islamabad,73.0652,33.6938,14.5,13.4317045211792,1.141255230068964,52.29,207.14292907714844,23979.429643772368,45.78,177.0758819580078,17238.608619131122,,,
"February 26, 2021, 03:00 AM",164,Islamabad,73.0652,33.6938,15.3,14.823609352111816,0.226948049395324,57.02,185.9842987060547,16631.790340744497,49.17,162.89993286132812,12934.497628642202,,,
"February 26, 2021, 04:00 AM",164,Islamabad,73.0652,33.6938,16.8,16.258928298950195,0.29275858567692997,53.98,167.2401885986328,12827.870321397877,46.51,150.36648559570312,10786.169600290492,,,
"February 26, 2021, 05:00 AM",164,Islamabad,73.0652,33.6938,19.4,17.6402645111084,3.096668990864559,52.92,152.16989135742188,9850.540934460045,46.56,140.3144989013672,8789.906064246461,,,
